time,replicate,oxygen,condition,experiment_name,experiment_date,cell_number
0.05,NV2,0.59,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.05,NV3,0.58,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.05,NV4,0.57,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.05,NV5,0.69,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.05,NV6,0.68,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.05,NV7,0.68,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.05,NV8,0.75,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.083333333,NV1,0.35,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.083333333,NV2,0.36,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.083333333,NV3,0.53,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.083333333,NV4,0.47,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.083333333,NV5,0.54,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.083333333,NV6,0.51,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.083333333,NV7,0.47,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.083333333,NV8,0.43,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.166666667,NV1,0.35,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.166666667,NV2,0.34,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.166666667,NV3,0.5,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.166666667,NV4,0.46,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.166666667,NV5,0.54,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.166666667,NV6,0.46,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.166666667,NV7,0.43,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.166666667,NV8,0.4,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.25,NV1,0.38,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.25,NV2,0.39,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.25,NV3,0.5,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.25,NV4,0.48,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.25,NV5,0.55,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.25,NV6,0.45,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.25,NV7,0.44,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.25,NV8,0.4,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.333333333,NV1,0.44,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.333333333,NV2,0.47,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.333333333,NV3,0.51,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.333333333,NV4,0.52,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.333333333,NV5,0.58,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.333333333,NV6,0.47,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.333333333,NV7,0.45,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.333333333,NV8,0.41,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.5,NV1,0.58,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.5,NV2,0.52,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.5,NV3,0.57,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.5,NV4,0.58,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.5,NV5,0.65,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.5,NV6,0.51,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.5,NV7,0.52,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0.5,NV8,0.45,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
1,NV1,0.97,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
1,NV2,0.91,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
1,NV3,0.75,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
1,NV4,0.78,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
1,NV5,0.86,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
1,NV6,0.63,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
1,NV7,0.61,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
1,NV8,0.58,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
2,NV1,1.5,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
2,NV2,1.4,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
2,NV3,1.1,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
2,NV4,1.2,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
2,NV5,1.3,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
2,NV6,0.81,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
2,NV7,0.8,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
2,NV8,0.78,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
3.5,NV1,2,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
3.5,NV2,1.8,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
3.5,NV3,1.5,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
3.5,NV4,1.6,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
3.5,NV5,1.7,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
3.5,NV6,0.98,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
3.5,NV7,0.96,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
3.5,NV8,0.97,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
5,NV1,2.6,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
5,NV2,2.4,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
5,NV3,1.8,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
5,NV4,1.9,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
5,NV5,2,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
5,NV6,1.2,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
5,NV7,1.2,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
5,NV8,1.2,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
21,NV1,4.3,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
21,NV2,3.9,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
21,NV3,3.5,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
21,NV4,3.5,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
21,NV5,3.9,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
21,NV6,2.9,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
21,NV7,2.9,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
21,NV8,2.9,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
24,NV1,4.3,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
24,NV2,4.1,not_starved,Starvation_1d_3d_repeat,19.05.2025,67506227.52
24,NV3,3.5,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
24,NV4,3.5,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
24,NV5,3.9,1d_starvaion,Starvation_1d_3d_repeat,19.05.2025,67506227.52
24,NV6,2.9,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
24,NV7,2.9,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
24,NV8,2.9,3d_starvation,Starvation_1d_3d_repeat,19.05.2025,67506227.52
0,NV1,0.48,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0,NV2,0.39,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0,NV3,0.26,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0,NV4,0.64,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0,NV5,0.43,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0,NV6,0.42,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0,NV7,0.28,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0,NV8,0.43,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.016666667,NV1,1.3,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.016666667,NV2,1.1,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.016666667,NV3,1,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.016666667,NV4,1.4,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.016666667,NV5,1.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.016666667,NV6,1.3,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.016666667,NV7,1.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.016666667,NV8,1.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.05,NV1,1.4,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.05,NV2,1.1,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.05,NV3,1,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.05,NV4,1.5,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.05,NV5,1.2,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.05,NV6,1.2,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.05,NV7,1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.05,NV8,1.2,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.083333333,NV1,1.4,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.083333333,NV2,1.1,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.083333333,NV3,1,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.083333333,NV4,1.4,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.083333333,NV5,1.2,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.083333333,NV6,1.2,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.083333333,NV7,0.96,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.083333333,NV8,1.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.166666667,NV1,1.3,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.166666667,NV2,1.1,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.166666667,NV3,0.95,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.166666667,NV4,1.3,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.166666667,NV5,1.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.166666667,NV6,1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.166666667,NV7,0.91,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.166666667,NV8,1.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.333333333,NV1,1.2,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.333333333,NV2,0.97,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.333333333,NV3,0.85,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.333333333,NV4,1.2,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.333333333,NV5,0.95,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.333333333,NV6,0.82,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.333333333,NV7,0.82,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.333333333,NV8,0.9,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.5,NV1,1.1,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.5,NV2,0.84,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.5,NV3,0.74,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.5,NV4,1,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.5,NV5,0.79,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.5,NV6,0.62,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.5,NV7,0.73,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.5,NV8,0.8,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.75,NV1,0.97,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.75,NV2,0.6,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.75,NV3,0.56,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.75,NV4,0.71,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
0.75,NV5,0.51,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.75,NV6,0.33,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.75,NV7,0.39,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0.75,NV8,0.48,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
1,NV1,0.8,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
1,NV2,0.39,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
1,NV3,0.39,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
1,NV4,0.46,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
1,NV5,0.3,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
1,NV6,0.37,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
1,NV7,0.39,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
1,NV8,0.29,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
1.166666667,NV1,0.7,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
1.166666667,NV2,0.3,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
1.166666667,NV3,0.32,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
1.166666667,NV4,0.32,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
1.166666667,NV5,0.36,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
1.166666667,NV6,0.48,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
1.166666667,NV7,0.32,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
1.166666667,NV8,0.24,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
1.333333333,NV1,0.6,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
1.333333333,NV2,0.31,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
1.333333333,NV3,0.32,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
1.333333333,NV4,0.3,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
1.333333333,NV5,0.36,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
1.333333333,NV6,0.67,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
1.333333333,NV7,0.37,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
1.333333333,NV8,0.43,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
1.5,NV1,0.52,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
1.5,NV2,0.43,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
1.5,NV3,0.42,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
1.5,NV4,0.43,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
1.5,NV5,0.47,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
1.5,NV6,0.72,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
1.5,NV7,0.47,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
1.5,NV8,0.55,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2,NV1,0.28,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2,NV2,0.8,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2,NV3,0.73,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2,NV4,0.85,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2,NV5,0.82,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2,NV6,1.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2,NV7,0.87,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2,NV8,0.89,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.333333333,NV1,0.3,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.333333333,NV2,0.97,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.333333333,NV3,0.93,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.333333333,NV4,1,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.333333333,NV5,0.96,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.333333333,NV6,1.2,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.333333333,NV7,1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.333333333,NV8,1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.35,NV1,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.35,NV2,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.35,NV3,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.35,NV4,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.35,NV5,1.8,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.35,NV6,2.3,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.35,NV7,2.2,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.35,NV8,2.2,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.366666667,NV1,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.366666667,NV2,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.366666667,NV3,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.366666667,NV4,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.366666667,NV5,1.8,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.366666667,NV6,1.6,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.366666667,NV7,1.7,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.366666667,NV8,1.6,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.416666667,NV1,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.416666667,NV2,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.416666667,NV3,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.416666667,NV4,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.416666667,NV5,1.8,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.416666667,NV6,1.6,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.416666667,NV7,1.7,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.416666667,NV8,1.5,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.5,NV1,0.5,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.5,NV2,1.1,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.5,NV3,1.1,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.5,NV4,1.2,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.5,NV5,1.8,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.5,NV6,1.5,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.5,NV7,1.7,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.5,NV8,1.5,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.75,NV1,0.65,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.75,NV2,1.2,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.75,NV3,1.2,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.75,NV4,1.3,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
2.75,NV5,1.7,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.75,NV6,1.2,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.75,NV7,1.6,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
2.75,NV8,1.3,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
3,NV1,0.81,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
3,NV2,1.4,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
3,NV3,1.3,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
3,NV4,1.4,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
3,NV5,1.3,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
3,NV6,0.72,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
3,NV7,1.3,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
3,NV8,0.98,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
3.25,NV1,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
3.25,NV2,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
3.25,NV3,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
3.25,NV4,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
3.25,NV5,1.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
3.25,NV6,0.4,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
3.25,NV7,1.2,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
3.25,NV8,0.77,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
3.5,NV1,1,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
3.5,NV2,1.6,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
3.5,NV3,1.6,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
3.5,NV4,1.7,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
3.5,NV5,0.9,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
3.5,NV6,0.29,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
3.5,NV7,1.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
3.5,NV8,0.58,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
3.75,NV1,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
3.75,NV2,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
3.75,NV3,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
3.75,NV4,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
3.75,NV5,0.75,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
3.75,NV6,0.29,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
3.75,NV7,0.92,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
3.75,NV8,0.47,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
4,NV1,1.2,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
4,NV2,1.7,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
4,NV3,1.7,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
4,NV4,1.8,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
4,NV5,0.63,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
4,NV6,0.4,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
4,NV7,0.83,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
4,NV8,0.36,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
4.25,NV1,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
4.25,NV2,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
4.25,NV3,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
4.25,NV4,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
4.25,NV5,0.45,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
4.25,NV6,0.56,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
4.25,NV7,0.71,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
4.25,NV8,0.25,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
4.5,NV1,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
4.5,NV2,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
4.5,NV3,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
4.5,NV4,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
4.5,NV5,0.24,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
4.5,NV6,0.74,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
4.5,NV7,0.56,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
4.5,NV8,0.39,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
4.75,NV1,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
4.75,NV2,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
4.75,NV3,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
4.75,NV4,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
4.75,NV5,0.23,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
4.75,NV6,0.83,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
4.75,NV7,0.48,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
4.75,NV8,0.49,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
5,NV1,1.6,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
5,NV2,2.2,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
5,NV3,2.2,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
5,NV4,2.3,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
5,NV5,0.31,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
5,NV6,0.96,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
5,NV7,0.37,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
5,NV8,0.63,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
